prep_param,model_param,accuracy,f1_macro,precision_macro,recall_macro,tex
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.2, 'reg_lambda': 0.4, 'reg_alpha': 0.4, 'random_state': 42, 'verbosity': 0}",0.9523792386014781,0.7937157564736383,0.8006436806408093,0.7872597860246635,59.775229930877686
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 65, 'max_depth': None, 'learning_rate': 0.3, 'reg_lambda': 0.2, 'reg_alpha': 0.4, 'random_state': 42, 'verbosity': 0}",0.9515844876600017,0.7936048802469239,0.795559226807406,0.7918225673336737,52.05899930000305
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.3, 'reg_lambda': 0.4, 'reg_alpha': 0.2, 'random_state': 42, 'verbosity': 0}",0.9516489262881954,0.7934849696900388,0.7960425445415893,0.7911195052703285,59.75970792770386
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 65, 'max_depth': None, 'learning_rate': 0.4, 'reg_lambda': 0.3, 'reg_alpha': 0.4, 'random_state': 42, 'verbosity': 0}",0.9514627706499088,0.7934147906588506,0.7949768590557764,0.7920208703426183,52.79629826545715
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 65, 'max_depth': None, 'learning_rate': 0.2, 'reg_lambda': 0.2, 'reg_alpha': 0.3, 'random_state': 42, 'verbosity': 0}",0.9522718446471543,0.7933807656355513,0.8002006518652923,0.7870519193581264,52.253997564315796
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.2, 'reg_lambda': 0.3, 'reg_alpha': 0.4, 'random_state': 42, 'verbosity': 0}",0.9521214881897933,0.7932944306872829,0.7992112275929232,0.7878104833131097,58.759175539016724
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.3, 'reg_lambda': 0.2, 'reg_alpha': 0.3, 'random_state': 42, 'verbosity': 0}",0.9516346075898339,0.7932286895885599,0.7961118060578091,0.7905839061201232,59.128047466278076
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 65, 'max_depth': None, 'learning_rate': 0.4, 'reg_lambda': 0.4, 'reg_alpha': 0.3, 'random_state': 42, 'verbosity': 0}",0.9512694493826478,0.7932026631086726,0.7938670291920356,0.7926652991061142,52.09723663330078
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 65, 'max_depth': None, 'learning_rate': 0.3, 'reg_lambda': 0.4, 'reg_alpha': 0.2, 'random_state': 42, 'verbosity': 0}",0.9517563238309726,0.7931811781992041,0.7968156068707682,0.7898052730612536,52.37299990653992
"{'scaling': None, 'imputation': 'mode', 'cat_age': True, 'remove_outliers': False, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.8, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.3, 'reg_lambda': 0.4, 'reg_alpha': 0.3, 'random_state': 42, 'verbosity': 0}",0.9483482057685153,0.793081145403608,0.7783824943864206,0.8099611194146167,47.290059328079224
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.4, 'reg_lambda': 0.4, 'reg_alpha': 0.2, 'random_state': 42, 'verbosity': 0}",0.9511978612735204,0.793047937698906,0.7935863086676196,0.7926774553189105,59.1759991645813
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 65, 'max_depth': None, 'learning_rate': 0.3, 'reg_lambda': 0.2, 'reg_alpha': 0.2, 'random_state': 42, 'verbosity': 0}",0.9514627785957701,0.7930201121600581,0.7952505248387444,0.7910709928496044,52.6315336227417
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 65, 'max_depth': None, 'learning_rate': 0.4, 'reg_lambda': 0.3, 'reg_alpha': 0.3, 'random_state': 42, 'verbosity': 0}",0.951283767824691,0.7930106571949931,0.7940602237180092,0.7920937948032798,53.80292224884033
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 65, 'max_depth': None, 'learning_rate': 0.4, 'reg_lambda': 0.4, 'reg_alpha': 0.2, 'random_state': 42, 'verbosity': 0}",0.9512981031837295,0.7930009851235728,0.7942339804661909,0.7919333531280213,52.70214056968689
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 65, 'max_depth': None, 'learning_rate': 0.3, 'reg_lambda': 0.2, 'reg_alpha': 0.3, 'random_state': 42, 'verbosity': 0}",0.9515916525200219,0.7929859848883236,0.7959959095480995,0.7902405217688164,52.092015743255615
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 65, 'max_depth': None, 'learning_rate': 0.2, 'reg_lambda': 0.3, 'reg_alpha': 0.2, 'random_state': 42, 'verbosity': 0}",0.9521358040686557,0.7929657938592181,0.7995304783293321,0.7868677349657545,52.0169997215271
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': False, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.3, 'reg_lambda': 0.4, 'reg_alpha': 0.3, 'random_state': 42, 'verbosity': 0}",0.9516775649665089,0.7929534937018611,0.7964906969037162,0.7895864845817966,59.51219868659973
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': False, 'merge_capital': False, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.3, 'reg_lambda': 0.4, 'reg_alpha': 0.3, 'random_state': 42, 'verbosity': 0}",0.9516775649665089,0.7929534937018611,0.7964906969037162,0.7895864845817966,59.9695680141449
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 65, 'max_depth': None, 'learning_rate': 0.4, 'reg_lambda': 0.2, 'reg_alpha': 0.2, 'random_state': 42, 'verbosity': 0}",0.951319567005617,0.7929339519120944,0.7944058049785581,0.7916217261346816,52.30799961090088
"{'scaling': None, 'imputation': 'mode', 'cat_age': True, 'remove_outliers': False, 'merge_capital': False, 'downsampling_method': 'random', 'target_freq': 0.8, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.3, 'reg_lambda': 0.4, 'reg_alpha': 0.3, 'random_state': 42, 'verbosity': 0}",0.9482909258487071,0.792914330253133,0.7781548013149127,0.8098770796678105,46.712862968444824
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.2, 'reg_lambda': 0.2, 'reg_alpha': 0.2, 'random_state': 42, 'verbosity': 0}",0.9519353220424644,0.7928710546174264,0.7981407387584829,0.7879180937064868,59.508673667907715
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 65, 'max_depth': None, 'learning_rate': 0.2, 'reg_lambda': 0.4, 'reg_alpha': 0.3, 'random_state': 42, 'verbosity': 0}",0.9522503669840893,0.7928521944803167,0.800340642747242,0.7859709568283231,51.90954542160034
"{'scaling': None, 'imputation': 'mode', 'cat_age': False, 'remove_outliers': True, 'merge_capital': True, 'downsampling_method': 'random', 'target_freq': 0.85, 'generate_dummies': True, 'remove_duplicates': True}","{'n_estimators': 75, 'max_depth': None, 'learning_rate': 0.3, 'reg_lambda': 0.2, 'reg_alpha': 0.2, 'random_state': 42, 'verbosity': 0}",0.9512694586100995,0.7928445246907087,0.7941289127018933,0.7918150014624072,60.334757804870605
